Date,Open,High ,Low,Close,TransactionVolume,MarketCap
2019-04-25,5466.52,5542.24,5181.34,5210.52,15330283408,92046492864
2019-04-26,5210.3,5383.63,5177.37,5279.35,16812108040,93272287960
2019-04-27,5279.47,5310.75,5233.64,5268.29,13111274675,93086156556
2019-04-28,5271.75,5326.23,5255.68,5285.14,12819992056,93391244395
2019-04-29,5284.86,5311.27,5216.49,5247.35,13735490672,92737510865
2019-04-30,5247.73,5363.26,5224.19,5350.73,13878964574,94573826827
2019-05-01,5350.91,5418,5347.65,5402.7,13679528236,95501110091
2019-05-02,5402.42,5522.26,5394.22,5505.28,14644460907,97330112147
2019-05-03,5505.55,5865.88,5490.2,5768.29,18720780006,101986240859
2019-05-04,5769.2,5886.89,5645.47,5831.17,17567780766,103112021259
2019-05-05,5831.07,5833.86,5708.04,5795.71,14808830723,102494420158
2019-05-06,5791.69,5802.96,5653.69,5746.81,15737171804,101640471056
2019-05-07,5745.6,5988.18,5741.4,5829.5,18026409033,103112368557
2019-05-08,5849.48,5989.98,5794.72,5982.46,15320605300,105829143585
2019-05-09,5982.32,6183.04,5982.32,6174.53,16784645411,109238600750
2019-05-10,6175.82,6434.62,6161.52,6378.85,19419875368,112863284035
2019-05-11,6379.67,7333,6375.7,7204.77,28867562329,127488435181
2019-05-12,7203.51,7503.87,6815.77,6972.37,27773333680,123389710222
2019-05-13,6971.18,8047.41,6898.28,7814.92,28677672181,138316573807
2019-05-14,7807.88,8268.71,7696.39,7994.42,32031452227,141508656735
2019-05-15,7989.37,8216.42,7899.11,8205.17,28344112920,145254332460
2019-05-16,8194.5,8320.82,7729.61,7884.91,33167197581,139599559278
2019-05-17,7886.93,7929.15,7038.12,7343.9,30066644905,130034777633
2019-05-18,7341.66,7447.27,7251.5,7271.21,21354286562,128761727083
2019-05-19,7267.96,8261.94,7267.96,8197.69,25902422040,145185076705
2019-05-20,8196.92,8200.97,7678.78,7978.31,23843404340,141315695728
2019-05-21,7977.97,8062.17,7843.34,7963.33,25127245056,141065573610
2019-05-22,7956.29,7997.61,7615.99,7680.07,24719473175,136063898960
2019-05-23,7677.27,7943.79,7533.2,7881.85,24457107820,139654107035
2019-05-24,7881.7,8140.72,7824.45,7987.37,25919126991,141539115575
2019-05-25,7991.89,8117.93,7965.98,8052.54,22256813107,142708188838
2019-05-26,8055.21,8687.52,7924.67,8673.22,26677970091,153725486067
2019-05-27,8674.07,8907.17,8668.7,8805.78,27949839564,156093754762
2019-05-28,8802.76,8807.02,8634.72,8719.96,24226919267,154590202287
2019-05-29,8718.59,8755.85,8482.73,8659.49,23473479966,153537047655
2019-05-30,8661.76,9008.31,8221.27,8319.47,29246528551,147525141134
2019-05-31,8320.29,8586.66,8172.55,8574.5,25365190957,152059886414
2019-06-01,8573.84,8625.6,8481.58,8564.02,22488303544,151890214310
2019-06-02,8565.47,8809.3,8561.24,8742.96,20266216022,155077231351
2019-06-03,8741.75,8743.5,8204.19,8208.99,22004511436,145619047341
2019-06-04,8210.99,8210.99,7564.49,7707.77,24609731549,136742790469
2019-06-05,7704.34,7901.85,7668.67,7824.23,21760923463,138824651666
2019-06-06,7819.63,7937.34,7571.47,7822.02,19474611077,138800725479
2019-06-07,7826.9,8126.15,7788.37,8043.95,19141423231,142754693588
2019-06-08,8036.77,8076.89,7837.61,7954.13,16522722810,141172841635
2019-06-09,7949.67,7975.97,7583.22,7688.08,16610726547,136465098533
2019-06-10,7692.28,8031.91,7586.73,8000.33,18689275117,142023351079
2019-06-11,8004.24,8026.39,7772.8,7927.71,17107279932,140748537530
2019-06-12,7925.43,8196.65,7862.36,8145.86,19034432883,144634684711
2019-06-13,8145.55,8311.57,8087.06,8230.92,18669407147,146160317148
2019-06-14,8230.9,8710.64,8183.39,8693.83,19831162906,154398880249
2019-06-15,8689.75,8859.13,8618.4,8838.38,18371033226,156982138835
2019-06-16,8841.44,9335.87,8814.56,8994.49,23348550311,159769423370
2019-06-17,8988.92,9416.41,8988.92,9320.35,15562951919,165573372261
2019-06-18,9335.47,9348.37,9004.9,9081.76,15848210536,161353637186
2019-06-19,9078.73,9299.62,9070.4,9273.52,15546809946,164780855869
2019-06-20,9273.06,9594.42,9232.48,9527.16,17846823784,169304784791
2019-06-21,9525.07,10144.56,9525.07,10144.56,20624008643,180293241528
2019-06-22,10175.92,11157.35,10107.04,10701.69,29995204861,190214124824
2019-06-23,10696.69,11246.14,10556.1,10855.37,20998326502,192970090355
2019-06-24,10853.74,11065.9,10610.43,11011.1,19271652365,195762668679
2019-06-25,11007.2,11790.92,11007.2,11790.92,24879684533,209647943360
2019-06-26,11778.58,13796.49,11755.6,13016.23,45105733173,231462117209
2019-06-27,13017.12,13311.14,10491.85,11182.81,39977475223,198878940964
2019-06-28,11162.17,12445.18,10914.49,12407.33,35087757766,220681459666
2019-06-29,12400.76,12400.91,11508.38,11959.37,29923961128,212739713110
2019-06-30,11931.99,12178.38,10799.01,10817.16,27256473494,192442065810
2019-07-01,10796.93,11206.44,10089.31,10583.13,29378589324,188297637574
2019-07-02,10588.68,10912.19,9737.88,10801.68,31015895223,192206536806
2019-07-03,10818.16,11968.08,10818.16,11961.27,30796494294,212867079175
2019-07-04,11972.72,12006.08,11166.57,11215.44,25920294033,199617404432
2019-07-05,11203.1,11395.66,10874.96,10978.46,23838480210,195424678267
2019-07-06,10982.54,11620.97,10982.54,11208.55,21092024306,199546110914
2019-07-07,11217.62,11541.62,11148.8,11450.85,19369044277,203881891346
2019-07-08,11446.6,12345.83,11393.37,12285.96,23482551458,218778355444
2019-07-09,12284.33,12779.13,12233.26,12573.81,28167921523,223928128583
2019-07-10,12571.54,13129.53,11710.98,12156.51,33627574244,216515999522
2019-07-11,12139.71,12144.62,11158.92,11358.66,28595327690,202324174692
2019-07-12,11354.3,11905.49,11179.14,11815.99,23534692797,210494417832
2019-07-13,11813.13,11841.96,10908.48,11392.38,21042616384,202968191001
2019-07-14,11381.02,11451.2,10234.58,10256.06,22486000001,182741933552
2019-07-15,10257.84,11052.77,9992.01,10895.09,25384047207,194147627475
2019-07-16,10896.65,10996.63,9448.11,9477.64,24151199070,168908640950
2019-07-17,9471.21,9963.13,9163.13,9693.8,24569921549,172777250515
2019-07-18,9698.5,10736.84,9376.8,10666.48,25187024648,190129918121
2019-07-19,10653.96,10716.98,10229.63,10530.73,20727426310,187725578628
2019-07-20,10525.82,11048.66,10451.28,10767.14,20206615155,191963691255
2019-07-21,10777.53,10841.89,10389.6,10599.11,17130580467,188987475962
2019-07-22,10596.95,10651.79,10154.92,10343.11,16334414913,184443440748
2019-07-23,10346.75,10346.75,9883.6,9900.77,17851916995,176572890702
2019-07-24,9887.73,9908.8,9614.31,9811.93,17398734322,175005760794
2019-07-25,9809.1,10154.25,9773.96,9911.84,15821952090,176806451137
2019-07-26,9913.13,9916.52,9717.98,9870.3,14495714483,176085968354
2019-07-27,9871.16,10167.32,9411.52,9477.68,16817809536,169099540423
2019-07-28,9491.63,9575.55,9252.3,9552.86,13738687093,170461958074
2019-07-29,9548.18,9681.65,9472.95,9519.15,13791445323,169880343827
2019-07-30,9522.33,9701.76,9437.34,9607.42,13829811132,171472452506
2019-07-31,9604.05,10085.63,9598.1,10085.63,16631520648,180028959603
2019-08-01,10077.44,10446.92,9922.02,10399.67,17165337858,185653203391
2019-08-02,10402.04,10657.95,10371.01,10518.17,17489094082,187791090996
2019-08-03,10519.28,10946.78,10503.5,10821.73,15352685061,193233960601
2019-08-04,10821.63,11009.21,10620.28,10970.18,16530894787,195907875403
2019-08-05,10960.74,11895.09,10960.74,11805.65,23875988832,210848822060
2019-08-06,11811.55,12273.82,11290.73,11478.17,23635107660,205023347814
2019-08-07,11476.19,12036.99,11433.7,11941.97,22194988641,213330426789
2019-08-08,11954.04,11979.42,11556.17,11966.41,19481591730,213788089212
2019-08-09,11953.47,11970.46,11709.75,11862.94,18339989960,211961319133
2019-08-10,11861.56,11915.66,11323.9,11354.02,18125355447,202890020455
2019-08-11,11349.74,11523.58,11248.29,11523.58,15774371518,205941632235
2019-08-12,11528.19,11528.19,11320.95,11382.62,13647198229,203441494985
2019-08-13,11385.05,11420.05,10830.33,10895.83,16681503537,194762696644
2019-08-14,10889.49,10889.56,10028.14,10051.7,19990838300,179692803424
2019-08-15,10038.42,10437.41,9675.32,10311.55,22899115082,184357666577
2019-08-16,10319.42,10524.35,9855.48,10374.34,20228207096,185500055339
2019-08-17,10358.72,10452.62,10086.7,10231.74,13778035685,182966857173
2019-08-18,10233.01,10487.07,10119.09,10345.81,12999813869,185022920955
2019-08-19,10350.28,10916.05,10313.2,10916.05,16038264603,195243306008
2019-08-20,10916.35,10947.04,10618.96,10763.23,15053082175,192530283565
2019-08-21,10764.57,10798.73,9962.72,10138.05,19473084768,181364502142
2019-08-22,10142.52,10233,9831.46,10131.06,17097508856,181257125783
2019-08-23,10136.31,10442.44,10078.19,10407.97,15627023886,186231409722
2019-08-24,10407.64,10418.02,9982.3,10159.96,15451030650,181813631752
2019-08-25,10160.74,10304.62,10008.79,10138.52,14153856610,181450186164
2019-08-26,10126.3,10512.33,10126.3,10370.82,18438654080,185625235889
2019-08-27,10372.83,10381.33,10087.3,10185.5,14762609503,182325540955
2019-08-28,10203.43,10279.37,9716.66,9754.42,17603790323,174627460400
2019-08-29,9756.79,9756.79,9421.63,9510.2,17045878501,170274910132
2019-08-30,9514.84,9656.12,9428.3,9598.17,13595263986,171869216524
2019-08-31,9597.54,9673.22,9531.8,9630.66,11454806419,172470743516
2019-09-01,9630.59,9796.76,9582.94,9757.97,11445355859,174768292883
2019-09-02,9757.47,10396.59,9730.65,10346.76,17248102294,185333114163
2019-09-03,10345.73,10736.1,10308.55,10623.54,19384917989,190312487956
2019-09-04,10621.18,10762.64,10434.71,10594.49,16742664769,189810010608
2019-09-05,10588.18,10627.27,10516.42,10575.53,14551239508,189492405383
2019-09-06,10578.2,10898.76,10292.3,10353.3,19536574783,185530405363
2019-09-07,10353.93,10558.67,10348.92,10517.25,15307366476,188488525926
2019-09-08,10518.11,10595.64,10409.09,10441.28,13670567493,187150078007
2019-09-09,10443.23,10450.31,10144.93,10334.97,17595943368,185263578990
2019-09-10,10336.41,10394.35,10020.57,10115.98,14906809639,181360731383
2019-09-11,10123.03,10215.95,9980.78,10178.37,15428063426,182502788242
2019-09-12,10176.82,10442.25,10099.24,10410.13,15323563925,186678943059
2019-09-13,10415.36,10441.49,10226.6,10360.55,14109864675,185809163035
2019-09-14,10345.4,10422.13,10291.69,10358.05,13468713124,185784300332
2019-09-15,10356.47,10387.03,10313.09,10347.71,12043433567,185618174384
2019-09-16,10347.22,10386.87,10189.74,10276.79,15160167779,184366827555
2019-09-17,10281.51,10296.77,10199.74,10241.27,15304603363,183748515828
2019-09-18,10247.8,10275.93,10191.47,10198.25,16169268880,182998899156
2019-09-19,10200.5,10295.67,9851.69,10266.41,19937691247,184240949577
2019-09-20,10266.32,10285.87,10132.19,10181.64,14734189639,182738947696
2019-09-21,10183.65,10188.1,10000.71,10019.72,13425266806,179853287294
2019-09-22,10024.12,10074.44,9922.53,10070.39,13199651698,180784051699
2019-09-23,10067.96,10074.24,9727.14,9729.32,15144925408,174674558023
2019-09-24,9729.32,9804.32,8370.8,8620.57,25002886689,154785821876
2019-09-25,8603.43,8744.83,8325.4,8486.99,21744728353,152404005091
2019-09-26,8487.67,8515.69,7895.63,8118.97,19258205289,145812492488
2019-09-27,8113.1,8271.52,7965.92,8251.85,16408941156,148212635834
2019-09-28,8251.27,8285.62,8125.43,8245.92,14141152736,148122503616
2019-09-29,8246.04,8261.71,7990.5,8104.19,13034629109,145590374681
2019-09-30,8104.23,8314.23,7830.76,8293.87,17115474183,149011567415
2019-10-01,8299.72,8497.69,8232.68,8343.28,15305343413,149913972768
2019-10-02,8344.21,8393.04,8227.7,8393.04,13125712443,150823797662
2019-10-03,8390.77,8414.23,8146.44,8259.99,13668823409,148448162840
2019-10-04,8259.49,8260.06,8151.24,8205.94,13139456229,147491804056
2019-10-05,8210.15,8215.53,8071.12,8151.5,12200497197,146529229668
2019-10-06,8149.88,8161.41,7958.85,7988.16,13160830305,143607672862
2019-10-07,7989.12,8308.45,7905.77,8245.62,18009742607,148252589805
2019-10-08,8246.85,8332.72,8185.76,8228.78,15592264032,147966069982
2019-10-09,8229.84,8627.71,8169.3,8595.74,19384942333,154579656110
2019-10-10,8585.28,8625.27,8471.93,8586.47,17618660671,154430515160
2019-10-11,8585.26,8721.78,8316.18,8321.76,19604381101,149685618275
2019-10-12,8315.66,8415.24,8313.34,8336.56,14532641605,149965767624
2019-10-13,8336.9,8470.99,8276.61,8321.01,13808286059,149700817939
2019-10-14,8320.83,8390.21,8284.13,8374.69,15151387859,150680499056
2019-10-15,8373.46,8410.71,8182.71,8205.37,15220412632,147650082215
2019-10-16,8204.67,8216.81,7985.09,8047.53,16071646996,144823993562
2019-10-17,8047.81,8134.83,8000.94,8103.91,14313052244,145853994298
2019-10-18,8100.93,8138.41,7902.16,7973.21,15651592610,143517630376
2019-10-19,7973.8,8082.63,7944.78,7988.56,13797825640,143808163807
2019-10-20,7997.81,8281.82,7949.44,8222.08,15504249442,148026597064
2019-10-21,8225.12,8296.69,8196.42,8243.72,15868748866,148432733155
2019-10-22,8243.4,8296.65,8074.46,8078.2,16803377857,145469660005
2019-10-23,8076.23,8093,7469.32,7514.67,21942878958,135337364282
2019-10-24,7509.73,7532.87,7446.99,7493.49,16268708849,134968410276
2019-10-25,7490.7,8691.54,7479.98,8660.7,28705065488,156006603607
2019-10-26,8667.58,10021.74,8662.62,9244.97,44496255609,166547360782
2019-10-27,9241.71,9749.53,9112.54,9551.71,32593129501,172087039875
2019-10-28,9565.1,9805.12,9256.15,9256.15,30948255332,166777392742
2019-10-29,9248.44,9516.18,9232.65,9427.69,28426779937,169883866262
2019-10-30,9422.46,9426.87,9085.37,9205.73,27706531577,165899500650
2019-10-31,9202.46,9383.16,9028.72,9199.58,26583653947,165804227835
2019-11-01,9193.99,9275.66,9132.05,9261.1,24324691031,166928044164
2019-11-02,9259.78,9377.49,9249.59,9324.72,21242676385,168090392935
2019-11-03,9324.79,9379.81,9141.25,9235.35,21132220847,166495319475
2019-11-04,9235.61,9505.05,9191.49,9412.61,26170255634,169706332936
2019-11-05,9413,9457.42,9256.93,9342.53,26198609048,168459778835
2019-11-06,9340.86,9423.24,9305.91,9360.88,23133895765,168806151583
2019-11-07,9352.39,9368.48,9202.35,9267.56,22700383839,167138722904
2019-11-08,9265.37,9272.76,8775.53,8804.88,24333037836,158808570729
2019-11-09,8809.47,8891.82,8793.16,8813.58,17578630606,158981489715
2019-11-10,8812.49,9103.83,8806.16,9055.53,20587919881,163364406732
2019-11-11,9056.92,9081.28,8700.61,8757.79,20265510765,158009772437
2019-11-12,8759.75,8853.77,8685.43,8815.66,20309769107,159068712900
2019-11-13,8812.03,8836.84,8761.65,8808.26,17545755405,158949942842
2019-11-14,8811.94,8826.94,8692.55,8708.1,19084739975,157160974644
2019-11-15,8705.71,8730.87,8484.84,8491.99,21796856471,153277483626
2019-11-16,8491.17,8592,8473.97,8550.76,16495389808,154354054194
2019-11-17,8549.47,8727.79,8500.97,8577.98,18668638897,154861842425
2019-11-18,8573.98,8653.28,8273.57,8309.29,21579470673,150025712267
2019-11-19,8305.13,8408.52,8099.96,8206.15,21083613816,148178376843
2019-11-20,8203.61,8237.24,8010.51,8027.27,20764300437,144962727398
2019-11-21,8023.64,8110.1,7597.38,7642.75,22514243371,138031885379
2019-11-22,7643.57,7697.38,6936.71,7296.58,34242315785,131791783672
2019-11-23,7296.16,7442.26,7151.42,7397.8,21008924418,133636205957
2019-11-24,7398.63,7408.58,7029.29,7047.92,30433517289,127327398565
2019-11-25,7039.98,7319.86,6617.17,7146.13,42685231262,129112952930
2019-11-26,7145.16,7320.23,7098.57,7218.37,21129505542,130429018720
2019-11-27,7220.88,7619.69,6974.17,7531.66,23991412764,136102712894
2019-11-28,7536.82,7730.07,7454.12,7463.11,19050116751,134879411013
2019-11-29,7466.73,7781.18,7460.76,7761.24,19709695456,140280108521
2019-11-30,7764.06,7836.1,7515.85,7569.63,17158194786,136829391049
2019-12-01,7571.62,7571.62,7291.34,7424.29,18720708479,134215145410
2019-12-02,7424.04,7474.82,7233.4,7321.99,17082040706,132378982377
2019-12-03,7323.98,7418.86,7229.36,7320.15,14797485769,132359942301
2019-12-04,7320.13,7539.78,7170.92,7252.03,21664240918,131143073943
2019-12-05,7253.24,7743.43,7232.68,7448.31,18816085231,134706455048
2019-12-06,7450.56,7547,7392.18,7547,18104466307,136504883935
2019-12-07,7547.27,7589.95,7525.71,7556.24,15453520564,136686769529
2019-12-08,7551.34,7634.61,7476.09,7564.35,15409908086,136847419896
2019-12-09,7561.8,7618.09,7365.99,7400.9,17872021272,133904005787
2019-12-10,7397.13,7424.02,7246.04,7278.12,18249031195,131696121855
2019-12-11,7277.2,7324.16,7195.53,7217.43,16350490689,130609895528
2019-12-12,7216.74,7266.64,7164.74,7243.13,18927080224,131087151088
2019-12-13,7244.66,7293.56,7227.12,7269.68,17125736940,131581377758
2019-12-14,7268.9,7308.84,7097.21,7124.67,17137029730,128970221233
2019-12-15,7124.24,7181.08,6924.38,7152.3,16881129804,129481424648
2019-12-16,7153.66,7171.17,6903.68,6932.48,20213265950,125515586952
2019-12-17,6931.32,6964.07,6587.97,6640.52,22363804217,120234244809
2019-12-18,6647.7,7324.98,6540.05,7276.8,31836522778,131754969804
2019-12-19,7277.59,7346.6,7041.38,7202.84,25904604416,130445758713
2019-12-20,7208.64,7257.92,7086.12,7218.82,22633815180,130752796980
2019-12-21,7220.59,7223.23,7112.74,7191.16,19312552168,130267655889
2019-12-22,7191.19,7518.03,7167.18,7511.59,23134537956,136088022049
2019-12-23,7508.9,7656.18,7326.19,7355.63,27831788041,133275709111
2019-12-24,7354.39,7535.72,7269.53,7322.53,22991622105,132687583295
2019-12-25,7325.76,7357.02,7220.99,7275.16,21559505149,131840641292
2019-12-26,7274.8,7388.3,7200.39,7238.97,22787010034,131200030100
2019-12-27,7238.14,7363.53,7189.93,7290.09,22777360996,132139502950
2019-12-28,7289.03,7399.04,7286.91,7317.99,21365673026,132659059740
2019-12-29,7317.65,7513.95,7279.87,7422.65,22445257702,134570835775
2019-12-30,7420.27,7454.82,7276.31,7293,22874131672,132235128152
2019-12-31,7294.44,7335.29,7169.78,7193.6,21167946112,130446112598
2020-01-01,7194.89,7254.33,7174.94,7200.17,18565664997,130580829150
2020-01-02,7202.55,7212.16,6935.27,6985.47,20802083465,126699395235
2020-01-03,6984.43,7413.72,6915,7344.88,28111481032,133233444755
2020-01-04,7345.38,7427.39,7309.51,7410.66,18444271275,134442464030
2020-01-05,7410.45,7544.5,7400.54,7411.32,19725074095,134469548249
2020-01-06,7410.45,7781.87,7409.29,7769.22,23276261598,140976457304
2020-01-07,7768.68,8178.22,7768.23,8163.69,28767291327,148152237654
2020-01-08,8161.94,8396.74,7956.77,8079.86,31672559265,146645162431
2020-01-09,8082.3,8082.3,7842.4,7879.07,24045990466,143016572819
2020-01-10,7878.31,8166.55,7726.77,8166.55,28714583844,148249907277
2020-01-11,8162.19,8218.36,8029.64,8037.54,25521165085,145924199942
2020-01-12,8033.26,8200.06,8009.06,8192.49,22903438381,148752956966
2020-01-13,8189.77,8197.79,8079.7,8144.19,22482910688,147890525973
2020-01-14,8140.93,8879.51,8140.93,8827.76,44841784107,160319484883
2020-01-15,8825.34,8890.12,8657.19,8807.01,40102834650,159959191212
2020-01-16,8812.48,8846.46,8612.1,8723.79,31313981931,158465055984
2020-01-17,8725.21,8958.12,8677.32,8929.04,36372139320,162211148778
2020-01-18,8927.21,9012.2,8827.33,8942.81,32337772627,162475965880
2020-01-19,8941.45,9164.36,8620.08,8706.25,34217320471,158194319735
2020-01-20,8704.63,8745.59,8560.47,8657.64,26422375678,157327553259
2020-01-21,8658.99,8755.71,8544.52,8745.89,24097418512,158947996834
2020-01-22,8744.21,8792.99,8636.75,8680.88,22600204051,157783273070
2020-01-23,8680.65,8687.75,8333.64,8406.52,25770680779,152813329633
2020-01-24,8405.57,8514.67,8266.84,8445.43,24397913026,153536829768
2020-01-25,8440.12,8458.45,8296.22,8367.85,19647331549,152143262650
2020-01-26,8364.41,8602.4,8325.5,8596.83,22177678796,156322174637
2020-01-27,8597.31,8977.73,8597.31,8909.82,28647338393,162027957435
2020-01-28,8912.52,9358.59,8908.45,9358.59,34398744403,170205617955
2020-01-29,9357.47,9406.43,9269.47,9316.63,30682598115,169460984603
2020-01-30,9316.02,9553.13,9230.9,9508.99,32378792851,172978577931
2020-01-31,9508.31,9521.71,9230.78,9350.53,29432489719,170112778161
2020-02-01,9346.36,9439.32,9313.24,9392.88,25922656496,170900662180
2020-02-02,9389.82,9468.8,9217.82,9344.37,30835736946,170034976662
2020-02-03,9344.68,9540.37,9248.63,9293.52,30934096509,169126861034
2020-02-04,9292.84,9331.27,9112.81,9180.96,29893183716,167093636162
2020-02-05,9183.42,9701.3,9163.7,9613.42,35222060874,174983423933
2020-02-06,9617.82,9824.62,9539.82,9729.8,37628823716,177118274394
2020-02-07,9726,9834.72,9726,9795.94,34522718159,178339437206
2020-02-08,9793.07,9876.75,9678.91,9865.12,35172043762,179615828322
2020-02-09,9863.89,10129.44,9850.39,10116.67,35807884663,184214765394
2020-02-10,10115.56,10165.77,9784.56,9856.61,39386548075,179494809266
2020-02-11,9855.89,10210.05,9729.33,10208.24,37648059389,185917114989
2020-02-12,10202.39,10393.61,10202.39,10326.05,43444303830,188081204386
2020-02-13,10323.96,10457.63,10116.16,10214.38,49356071373,186065003526
2020-02-14,10211.55,10322,10125.53,10312.12,43338264162,187862645449
2020-02-15,10313.86,10341.56,9874.43,9889.42,43865054831,180179996219
2020-02-16,9889.18,10053.97,9722.39,9934.43,43374780305,181017665264
2020-02-17,9936.56,9938.82,9507.64,9690.14,45998298413,176585280987
2020-02-18,9691.23,10161.94,9632.38,10142,47271023953,184838512656
2020-02-19,10143.8,10191.68,9611.22,9633.39,46992019710,175585931679
2020-02-20,9629.33,9643.22,9507.9,9608.48,44925260237,175147142158
