Date,Price,Open,High,Low
8/28/2013,1597,1597,1597,1597
8/29/2013,1590.3,1590.3,1590.3,1590.3
8/30/2013,1573,1573,1573,1573
8/31/2013,1393.7,1380.4,1398,1379.6
9/1/2013,1393.7,1380.4,1398,1379.6
9/2/2013,1393.7,1380.4,1398,1379.6
9/3/2013,1592,1592,1592,1592
9/4/2013,1570.3,1570.3,1570.3,1570.3
9/5/2013,1559.2,1559.2,1559.2,1559.2
9/6/2013,1571.4,1571.4,1571.4,1571.4
9/7/2013,1568.5,1568.5,1568.5,1568.5
9/8/2013,1568.5,1568.5,1568.5,1568.5
9/9/2013,1568.5,1568.5,1568.5,1568.5
9/10/2013,1547.1,1547.1,1547.1,1547.1
9/11/2013,1546.8,1546.8,1546.8,1546.8
9/12/2013,1507.8,1507.8,1507.8,1507.8
9/13/2013,1485.7,1485.7,1485.7,1485.7
9/14/2013,1490.1,1490.1,1490.1,1490.1
9/15/2013,1490.1,1490.1,1490.1,1490.1
9/16/2013,1490.1,1490.1,1490.1,1490.1
9/17/2013,1482.3,1482.3,1482.3,1482.3
9/18/2013,1482.3,1482.3,1482.3,1482.3
9/19/2013,1541.9,1541.9,1541.9,1541.9
9/20/2013,1497.7,1497.7,1497.7,1497.7
9/21/2013,1490.4,1490.4,1490.4,1490.4
9/22/2013,1490.4,1490.4,1490.4,1490.4
9/23/2013,1490.4,1490.4,1490.4,1490.4
9/24/2013,1473.9,1473.9,1473.9,1473.9
9/25/2013,1494.4,1494.4,1494.4,1494.4
9/26/2013,1483.4,1483.4,1483.4,1483.4
9/27/2013,1497.3,1497.3,1497.3,1497.3
9/28/2013,1485.4,1485.4,1485.4,1485.4
9/29/2013,1485.4,1485.4,1485.4,1485.4
9/30/2013,1485.4,1485.4,1485.4,1485.4
10/1/2013,1442.3,1442.3,1442.3,1442.3
10/2/2013,1477.1,1477.1,1477.1,1477.1
10/3/2013,1472,1472,1472,1472
10/4/2013,1466.1,1466.1,1466.1,1466.1
10/5/2013,1480.4,1480.4,1480.4,1480.4
10/6/2013,1480.4,1480.4,1480.4,1480.4
10/7/2013,1480.4,1480.4,1480.4,1480.4
10/8/2013,1480.4,1480.4,1480.4,1480.4
10/9/2013,1461.6,1461.6,1461.6,1461.6
10/10/2013,1451.9,1451.9,1451.9,1451.9
10/11/2013,1419.9,1419.9,1419.9,1419.9
10/12/2013,1429.3,1429.3,1429.3,1429.3
10/13/2013,1429.3,1429.3,1429.3,1429.3
10/14/2013,1429.3,1429.3,1429.3,1429.3
10/15/2013,1425.2,1425.2,1425.2,1425.2
10/16/2013,1434,1434,1434,1434
10/17/2013,1473.5,1473.5,1473.5,1473.5
10/18/2013,1464.8,1464.8,1464.8,1464.8
10/19/2013,1462.9,1462.9,1462.9,1462.9
10/20/2013,1462.9,1462.9,1462.9,1462.9
10/21/2013,1462.9,1462.9,1462.9,1462.9
10/22/2013,1484.3,1484.3,1484.3,1484.3
10/23/2013,1469.5,1469.5,1469.5,1469.5
10/24/2013,1485.9,1485.9,1485.9,1485.9
10/25/2013,1486.2,1486.2,1486.2,1486.2
10/26/2013,1485.5,1485.5,1485.5,1485.5
10/27/2013,1485.5,1485.5,1485.5,1485.5
10/28/2013,1485.5,1485.5,1485.5,1485.5
10/29/2013,1478.5,1478.5,1478.5,1478.5
10/30/2013,1480.4,1480.4,1480.4,1480.4
10/31/2013,1453.9,1453.9,1453.9,1453.9
11/1/2013,1444.7,1444.7,1444.7,1444.7
11/2/2013,1446.4,1446.4,1446.4,1446.4
11/3/2013,1446.4,1446.4,1446.4,1446.4
11/4/2013,1446.4,1446.4,1446.4,1446.4
11/5/2013,1442,1442,1442,1442
11/6/2013,1449.5,1449.5,1449.5,1449.5
11/7/2013,1438.3,1438.3,1438.3,1438.3
11/8/2013,1419.2,1419.2,1419.2,1419.2
11/9/2013,1415.2,1415.2,1415.2,1415.2
11/10/2013,1415.2,1415.2,1415.2,1415.2
11/11/2013,1415.2,1415.2,1415.2,1415.2
11/12/2013,1406.7,1406.7,1406.7,1406.7
11/13/2013,1401.3,1401.3,1401.3,1401.3
11/14/2013,1415.9,1415.9,1415.9,1415.9
11/15/2013,1416.9,1416.9,1416.9,1416.9
11/16/2013,1400,1400,1400,1400
11/17/2013,1400,1400,1400,1400
11/18/2013,1400,1400,1400,1400
11/19/2013,1401.1,1401.1,1401.1,1401.1
11/20/2013,1385.4,1385.4,1385.4,1385.4
11/21/2013,1369.1,1369.1,1369.1,1369.1
11/22/2013,1370.3,1370.3,1370.3,1370.3
11/23/2013,1366.8,1366.8,1366.8,1366.8
11/24/2013,1366.8,1366.8,1366.8,1366.8
11/25/2013,1366.8,1366.8,1366.8,1366.8
11/26/2013,1366.1,1366.1,1366.1,1366.1
11/27/2013,1364.2,1364.2,1364.2,1364.2
11/28/2013,1243.8,1237.9,1245.3,1236.2
11/29/2013,1377.2,1377.2,1377.2,1377.2
11/30/2013,1350.6,1350.6,1350.6,1350.6
12/1/2013,1350.6,1350.6,1350.6,1350.6
12/2/2013,1350.6,1350.6,1350.6,1350.6
12/3/2013,1348,1348,1348,1348
12/4/2013,1376.3,1376.3,1376.3,1376.3
12/5/2013,1360.8,1360.8,1360.8,1360.8
12/6/2013,1358.2,1358.2,1358.2,1358.2
12/7/2013,1362.8,1362.8,1362.8,1362.8
12/8/2013,1362.8,1362.8,1362.8,1362.8
12/9/2013,1362.8,1362.8,1362.8,1362.8
12/10/2013,1389.7,1389.7,1389.7,1389.7
12/11/2013,1386.3,1386.3,1386.3,1386.3
12/12/2013,1355.4,1355.4,1355.4,1355.4
12/13/2013,1365.7,1365.7,1365.7,1365.7
12/14/2013,1375.9,1375.9,1375.9,1375.9
12/15/2013,1375.9,1375.9,1375.9,1375.9
12/16/2013,1375.9,1375.9,1375.9,1375.9
12/17/2013,1357.7,1357.7,1357.7,1357.7
12/18/2013,1364.5,1364.5,1364.5,1356.4
12/19/2013,1324.3,1324.3,1324.3,1324.3
12/20/2013,1336.3,1336.3,1336.3,1336.3
12/21/2013,1330.6,1330.6,1330.6,1330.6
12/22/2013,1330.6,1330.6,1330.6,1330.6
12/23/2013,1330.6,1330.6,1330.6,1330.6
12/24/2013,1339.4,1339.4,1339.4,1339.4
12/25/2013,1348.8,1348.8,1348.8,1348.8
12/26/2013,1348.8,1348.8,1348.8,1348.8
12/27/2013,1350.4,1350.4,1350.4,1350.4
12/28/2013,1339.2,1339.2,1339.2,1339.2
12/29/2013,1339.2,1339.2,1339.2,1339.2
12/30/2013,1339.2,1339.2,1339.2,1339.2
12/31/2013,1367.4,1367.4,1367.4,1367.4
1/1/2014,1205.4,1203.6,1205.4,1202.8
1/2/2014,1391.7,1391.7,1391.7,1391.7
1/3/2014,1405.5,1405.5,1405.5,1405.5
1/4/2014,1405,1405,1405,1405
1/5/2014,1405,1405,1405,1405
1/6/2014,1405,1405,1405,1405
1/7/2014,1395.5,1395.5,1395.5,1395.5
1/8/2014,1392.6,1392.6,1392.6,1392.6
1/9/2014,1397.9,1397.9,1397.9,1397.9
1/10/2014,1413.4,1398.9,1398.9,1398.9
1/11/2014,1416,1416,1416,1416
1/12/2014,1416,1416,1416,1416
1/13/2014,1416,1416,1416,1416
1/14/2014,1411.8,1411.8,1411.8,1411.8
1/15/2014,1405.9,1405.9,1405.9,1405.9
1/16/2014,1405.7,1405.7,1405.7,1405.7
1/17/2014,1417.1,1417.1,1417.1,1417.1
1/18/2014,1255.1,1255.7,1257.9,1253.1
1/19/2014,1255.1,1255.7,1257.9,1253.1
1/20/2014,1255.1,1255.7,1257.9,1253.1
1/21/2014,1405.1,1405.1,1405.1,1405.1
1/22/2014,1403.6,1403.6,1403.6,1403.6
1/23/2014,1426.1,1426.1,1426.1,1426.1
1/24/2014,1426,1426,1426,1426
1/25/2014,1425.1,1425.1,1425.1,1421
1/26/2014,1425.1,1425.1,1425.1,1421
1/27/2014,1425.1,1425.1,1425.1,1421
1/28/2014,1412,1412,1412,1412
1/29/2014,1422.2,1422.2,1422.2,1422.2
1/30/2014,1402.8,1402.8,1402.8,1402.8
1/31/2014,1398.9,1398.9,1398.9,1398.9
2/1/2014,1417.1,1417.1,1417.1,1417.1
2/2/2014,1417.1,1417.1,1417.1,1417.1
2/3/2014,1417.1,1417.1,1417.1,1417.1
2/4/2014,1407.3,1407.3,1407.3,1407.3
2/5/2014,1413,1413,1413,1413
2/6/2014,1413.3,1410.2,1410.2,1410.2
2/7/2014,1415.7,1415.7,1415.7,1415.7
2/8/2014,1427.5,1427.5,1427.5,1427.5
2/9/2014,1427.5,1427.5,1427.5,1427.5
2/10/2014,1427.5,1427.5,1427.5,1427.5
2/11/2014,1443.6,1443.6,1443.6,1443.6
2/12/2014,1451.1,1451.1,1451.1,1451.1
2/13/2014,1451.4,1451.4,1451.4,1451.4
2/14/2014,1470.8,1470.8,1470.8,1470.8
2/15/2014,1328.5,1323.7,1332.2,1321.1
2/16/2014,1328.5,1323.7,1332.2,1321.1
2/17/2014,1328.5,1323.7,1332.2,1321.1
2/18/2014,1473.2,1465.4,1465.4,1465.4
2/19/2014,1467.7,1467.7,1467.7,1467.7
2/20/2014,1467.8,1467.8,1467.8,1467.8
2/21/2014,1474.4,1474.4,1474.4,1474.4
2/22/2014,1491,1491,1491,1491
2/23/2014,1491,1491,1491,1491
2/24/2014,1491,1491,1491,1491
2/25/2014,1493.8,1493.8,1493.8,1493.8
2/26/2014,1478.4,1478.4,1478.4,1478.4
2/27/2014,1481.3,1481.3,1481.3,1481.3
2/28/2014,1473,1473,1473,1473
3/1/2014,1500,1500,1500,1500
3/2/2014,1500,1500,1500,1500
3/3/2014,1500,1500,1500,1500
3/4/2014,1488.7,1488.7,1488.7,1488.7
3/5/2014,1491.1,1491.1,1491.1,1491.1
3/6/2014,1504.3,1504.3,1504.3,1504.3
3/7/2014,1494.6,1494.6,1494.6,1494.6
3/8/2014,1497.2,1497.2,1500,1497.2
3/9/2014,1497.2,1497.2,1500,1497.2
3/10/2014,1497.2,1497.2,1500,1497.2
3/11/2014,1502.2,1502.2,1502.2,1502.2
3/12/2014,1525.2,1525.2,1525.2,1525.2
3/13/2014,1526,1526,1526,1526
3/14/2014,1532.4,1532.4,1532.4,1532.4
3/15/2014,1525.6,1525.6,1525.6,1525.6
3/16/2014,1525.6,1525.6,1525.6,1525.6
3/17/2014,1525.6,1525.6,1525.6,1525.6
3/18/2014,1511.6,1511.6,1511.6,1511.6
3/19/2014,1493,1493,1493,1493
3/20/2014,1488.7,1488.7,1488.7,1488.7
3/21/2014,1493.5,1493.5,1493.5,1493.5
3/22/2014,1468.5,1468.5,1468.5,1468.5
3/23/2014,1468.5,1468.5,1468.5,1468.5
3/24/2014,1468.5,1468.5,1468.5,1468.5
3/25/2014,1466.4,1466.4,1466.4,1466.4
3/26/2014,1456.1,1456.1,1456.1,1456.1
3/27/2014,1447.8,1447.8,1447.8,1447.8
3/28/2014,1445.3,1445.3,1445.3,1445.3
3/29/2014,1433.8,1433.8,1433.8,1433.8
3/30/2014,1433.8,1433.8,1433.8,1433.8
3/31/2014,1433.8,1433.8,1433.8,1433.8
4/1/2014,1430,1430,1430,1430
4/2/2014,1442.5,1442.5,1442.5,1442.5
4/3/2014,1435.1,1435.1,1435.1,1435.1
4/4/2014,1452.7,1452.7,1452.7,1452.7
4/5/2014,1442.7,1442.7,1442.7,1442.7
4/6/2014,1442.7,1442.7,1442.7,1442.7
4/7/2014,1442.7,1442.7,1442.7,1442.7
4/8/2014,1452.3,1452.3,1452.3,1452.3
4/9/2014,1451.1,1451.1,1451.1,1451.1
4/10/2014,1461.7,1461.7,1461.7,1461.7
4/11/2014,1459.7,1459.7,1459.7,1460
4/12/2014,1469.3,1460,1460,1460
4/13/2014,1469.3,1460,1460,1460
4/14/2014,1469.3,1460,1460,1460
4/15/2014,1442,1442,1442,1442
4/16/2014,1446,1446,1446,1446
4/17/2014,1437.5,1437.5,1437.5,1437.5
4/18/2014,1432.4,1432.4,1432.4,1432.4
4/19/2014,1432.4,1432.4,1432.4,1432.4
4/20/2014,1432.4,1432.4,1432.4,1432.4
4/21/2014,1432.4,1432.4,1432.4,1432.4
4/22/2014,1425.4,1425.4,1425.4,1425.4
4/23/2014,1424,1424,1424,1424
4/24/2014,1429.7,1429.7,1429.7,1429.7
4/25/2014,1438.9,1438.9,1438.9,1438.9
4/26/2014,1435.7,1435.7,1435.7,1435.7
4/27/2014,1435.7,1435.7,1435.7,1435.7
4/28/2014,1435.7,1435.7,1435.7,1435.7
4/29/2014,1432.5,1432.5,1432.5,1432.5
4/30/2014,1431.8,1431.8,1431.8,1431.8
5/1/2014,1417.5,1417.5,1417.5,1417.5
5/2/2014,1437.5,1437.5,1437.5,1437.5
5/3/2014,1444.4,1444.4,1444.4,1444.4
5/4/2014,1444.4,1444.4,1444.4,1444.4
5/5/2014,1444.4,1444.4,1444.4,1444.4
5/6/2014,1444,1444,1444,1444
5/7/2014,1423.3,1423.3,1423.3,1423.3
5/8/2014,1421.7,1421.7,1421.7,1421.7
5/9/2014,1421.8,1421.8,1421.8,1421.8
5/10/2014,1430.6,1430.6,1430.6,1430.6
5/11/2014,1430.6,1430.6,1430.6,1430.6
5/12/2014,1430.6,1430.6,1430.6,1430.6
5/13/2014,1427.5,1427.5,1427.5,1427.5
5/14/2014,1435.3,1435.3,1435.3,1435.3
5/15/2014,1422,1422,1422,1422
5/16/2014,1422.3,1422.3,1422.3,1422.3
5/17/2014,1421.9,1421.9,1421.9,1421.9
5/18/2014,1421.9,1421.9,1421.9,1421.9
5/19/2014,1421.9,1421.9,1421.9,1421.9
5/20/2014,1422.5,1422.5,1422.5,1422.5
5/21/2014,1416.1,1416.1,1416.1,1416.1
5/22/2014,1422.7,1422.7,1422.7,1422.7
5/23/2014,1419.1,1419.1,1419.1,1419.1
5/24/2014,1291.7,1293.9,1294.2,1291.1
5/25/2014,1291.7,1293.9,1294.2,1291.1
5/26/2014,1292.5,1291.6,1294.4,1291.4
5/27/2014,1392.9,1392.9,1392.9,1392.9
5/28/2014,1385.4,1385.4,1385.4,1385.4
5/29/2014,1379.5,1379.5,1379.5,1379.5
5/30/2014,1368.9,1368.9,1368.9,1368.9
5/31/2014,1367.7,1367.7,1367.7,1367.7
6/1/2014,1367.7,1367.7,1367.7,1367.7
6/2/2014,1367.7,1367.7,1367.7,1367.7
6/3/2014,1368.2,1368.2,1368.2,1368.2
6/4/2014,1368.4,1368.4,1368.4,1368.4
6/5/2014,1377.3,1377.3,1377.3,1377.3
6/6/2014,1377.6,1377.6,1377.6,1377.6
6/7/2014,1380.2,1380.2,1380.2,1380.2
6/8/2014,1380.2,1380.2,1380.2,1380.2
6/9/2014,1380.2,1380.2,1380.2,1380.2
6/10/2014,1386.5,1386.5,1386.5,1386.5
6/11/2014,1387,1387,1387,1387
6/12/2014,1399.9,1399.9,1399.9,1399.9
6/13/2014,1401.6,1401.6,1401.6,1401.6
6/14/2014,1403,1403,1403,1403
6/15/2014,1403,1403,1403,1403
6/16/2014,1403,1403,1403,1403
6/17/2014,1399.9,1384.5,1384.5,1384.5
6/18/2014,1400.6,1400.6,1400.6,1400.6
6/19/2014,1442.5,1442.5,1442.5,1442.5
6/20/2014,1445.2,1445.2,1445.2,1445.2
6/21/2014,1447,1447,1447,1447
6/22/2014,1447,1447,1447,1447
6/23/2014,1447,1447,1447,1447
6/24/2014,1448.6,1448.6,1448.6,1448.6
6/25/2014,1449.2,1449.2,1449.2,1449.2
6/26/2014,1443.4,1443.4,1443.4,1443.4
6/27/2014,1444.7,1444.7,1444.7,1444.7
6/28/2014,1445.1,1445.1,1445.1,1445.1
6/29/2014,1445.1,1445.1,1445.1,1445.1
6/30/2014,1445.1,1445.1,1445.1,1445.1
7/1/2014,1450.2,1450.2,1450.2,1450.2
7/2/2014,1454.8,1454.8,1454.8,1454.8
7/3/2014,1445.6,1445.6,1445.6,1445.6
7/4/2014,1321.3,1321.1,1324,1319.6
7/5/2014,1442,1442,1442,1442
7/6/2014,1442,1442,1442,1442
7/7/2014,1442,1442,1442,1442
7/8/2014,1441.4,1441.4,1441.4,1441.4
7/9/2014,1449.7,1449.7,1449.7,1449.7
7/10/2014,1464.7,1464.7,1464.7,1464.7
7/11/2014,1462.9,1462.9,1462.9,1462.9
7/12/2014,1430.7,1430.7,1430.7,1430.7
7/13/2014,1430.7,1430.7,1430.7,1430.7
7/14/2014,1430.7,1430.7,1430.7,1430.7
7/15/2014,1421.3,1421.3,1421.3,1421.3
7/16/2014,1424.9,1424.9,1424.9,1424.9
7/17/2014,1442.1,1442.1,1442.1,1442.1
7/18/2014,1434.7,1434.7,1434.7,1434.7
7/19/2014,1439.6,1439.6,1439.6,1439.6
7/20/2014,1439.6,1439.6,1439.6,1439.6
7/21/2014,1439.6,1439.6,1439.6,1439.6
7/22/2014,1431.6,1431.6,1431.6,1431.6
7/23/2014,1430.3,1430.3,1430.3,1430.3
7/24/2014,1417.3,1417.3,1417.3,1417.3
7/25/2014,1430.3,1430.3,1430.3,1430.3
7/26/2014,1432,1432,1432,1432
7/27/2014,1432,1432,1432,1432
7/28/2014,1432,1432,1432,1432
7/29/2014,1426.7,1426.7,1426.7,1426.7
7/30/2014,1426.1,1420.6,1420.6,1420.6
7/31/2014,1411.5,1411.5,1411.5,1411.5
8/1/2014,1421.1,1421.1,1421.1,1421.1
8/2/2014,1411.9,1411.9,1411.9,1411.9
8/3/2014,1411.9,1411.9,1411.9,1411.9
8/4/2014,1411.9,1411.9,1411.9,1411.9
8/5/2014,1409,1409,1409,1409
8/6/2014,1432.7,1432.7,1432.7,1432.7
8/7/2014,1437.3,1437.3,1437.3,1437.3
8/8/2014,1435.9,1435.9,1435.9,1435.9
8/9/2014,1435.5,1435.5,1435.5,1435.5
8/10/2014,1435.5,1435.5,1435.5,1435.5
8/11/2014,1435.5,1435.5,1435.5,1435.5
8/12/2014,1435.3,1435.3,1435.3,1435.3
8/13/2014,1437.9,1437.9,1437.9,1437.9
8/14/2014,1439.1,1439.1,1439.1,1439.1
8/15/2014,1429.4,1429.4,1429.4,1429.4
8/16/2014,1422.8,1422.8,1422.8,1422.8
8/17/2014,1422.8,1422.8,1422.8,1422.8
8/18/2014,1422.8,1422.8,1422.8,1422.8
8/19/2014,1419,1419,1419,1419
8/20/2014,1419,1419,1419,1419
8/21/2014,1399.2,1399.2,1399.2,1399.2
8/22/2014,1404.1,1404.1,1404.1,1404.1
8/23/2014,1403.1,1403.1,1403.1,1403.1
8/24/2014,1403.1,1403.1,1403.1,1403.1
8/25/2014,1403.1,1403.1,1403.1,1403.1
8/26/2014,1409.3,1409.3,1409.3,1409.3
8/27/2014,1406.9,1406.9,1406.9,1406.9
8/28/2014,1413.8,1413.8,1413.8,1413.8
8/29/2014,1410.6,1410.6,1410.6,1410.6
8/30/2014,1287.7,1288.5,1289,1286.8
8/31/2014,1287.7,1288.5,1289,1286.8
9/1/2014,1287.4,1287.6,1290.9,1285.9
9/2/2014,1389,1389,1389,1389
9/3/2014,1395.5,1395.5,1395.5,1395.5
9/4/2014,1392.3,1392.3,1392.3,1392.3
9/5/2014,1393.2,1393.2,1393.2,1393.2
9/6/2014,1380.2,1380.2,1380.2,1380.2
9/7/2014,1380.2,1380.2,1380.2,1380.2
9/8/2014,1380.2,1380.2,1380.2,1380.2
9/9/2014,1374.6,1374.6,1374.6,1374.6
9/10/2014,1372,1372,1372,1372
9/11/2014,1365.4,1365.4,1365.4,1365.4
9/12/2014,1357.8,1357.8,1357.8,1357.8
9/13/2014,1361.3,1361.3,1361.3,1361.3
9/14/2014,1361.3,1361.3,1361.3,1361.3
9/15/2014,1361.3,1361.3,1361.3,1361.3
9/16/2014,1363,1363,1363,1363
9/17/2014,1362,1362,1362,1362
9/18/2014,1353.4,1353.4,1353.4,1353.4
9/19/2014,1343.1,1343.1,1343.1,1343.1
9/20/2014,1344.2,1344.2,1344.2,1344.2
9/21/2014,1344.2,1344.2,1344.2,1344.2
9/22/2014,1344.2,1344.2,1344.2,1344.2
9/23/2014,1347.2,1347.2,1347.2,1347.2
9/24/2014,1344.9,1344.9,1344.9,1344.9
9/25/2014,1346.4,1346.4,1346.4,1346.4
9/26/2014,1340.4,1340.4,1340.4,1340.4
9/27/2014,1343.7,1343.7,1343.7,1343.7
9/28/2014,1343.7,1343.7,1343.7,1343.7
9/29/2014,1343.7,1343.7,1343.7,1343.7
9/30/2014,1336.7,1336.7,1336.7,1336.7
10/1/2014,1340.2,1340.2,1340.2,1340.2
10/2/2014,1338.1,1338.1,1338.1,1338.1
10/3/2014,1316.9,1316.9,1316.9,1316.9
10/4/2014,1330.7,1330.7,1330.7,1330.7
10/5/2014,1330.7,1330.7,1330.7,1330.7
10/6/2014,1330.7,1330.7,1330.7,1330.7
10/7/2014,1333.6,1333.6,1333.6,1333.6
10/8/2014,1314.2,1314.2,1314.2,1314.2
10/9/2014,1328.8,1331.9,1331.9,1331.9
10/10/2014,1323.7,1323.7,1323.7,1323.7
10/11/2014,1329.3,1329.3,1329.3,1329.3
10/12/2014,1329.3,1329.3,1329.3,1329.3
10/13/2014,1329.3,1329.3,1329.3,1329.3
10/14/2014,1329.3,1329.3,1329.3,1329.3
10/15/2014,1331.3,1331.3,1331.3,1331.3
10/16/2014,1327.5,1327.5,1327.5,1327.5
10/17/2014,1328.5,1328.5,1328.5,1328.5
10/18/2014,1334.3,1334.3,1334.3,1334.3
10/19/2014,1334.3,1334.3,1334.3,1334.3
10/20/2014,1334.3,1334.3,1334.3,1334.3
10/21/2014,1341.8,1341.8,1341.8,1341.8
10/22/2014,1336.6,1336.6,1336.6,1336.6
10/23/2014,1322.1,1322.1,1322.1,1309.8
10/24/2014,1325,1325,1325,1325
10/25/2014,1322.4,1322.4,1322.4,1322.4
10/26/2014,1322.4,1322.4,1322.4,1322.4
10/27/2014,1322.4,1322.4,1322.4,1322.4
10/28/2014,1322.6,1322.6,1322.6,1322.6
10/29/2014,1319.2,1319.2,1319.2,1319.2
10/30/2014,1292.9,1292.9,1292.9,1307.7
10/31/2014,1265.9,1265.9,1265.9,1277.7
11/1/2014,1264.4,1264.4,1264.4,1264.4
11/2/2014,1264.4,1264.4,1264.4,1264.4
11/3/2014,1264.4,1264.4,1264.4,1264.4
11/4/2014,1260.3,1260.3,1260.3,1260.3
11/5/2014,1238.1,1238.1,1238.1,1259.9
11/6/2014,1234.4,1234.4,1234.4,1234.4
11/7/2014,1261,1261,1261,1261
11/8/2014,1251.3,1251.3,1251.3,1251.3
11/9/2014,1251.3,1251.3,1251.3,1251.3
11/10/2014,1251.3,1251.3,1251.3,1251.3
11/11/2014,1255.1,1255.1,1255.1,1255.1
11/12/2014,1250.4,1250.4,1250.4,1250.4
11/13/2014,1251.4,1251.4,1251.4,1251.4
11/14/2014,1275.6,1275.6,1275.6,1275.6
11/15/2014,1273.7,1273.7,1273.7,1273.7
11/16/2014,1273.7,1273.7,1273.7,1273.7
11/17/2014,1273.7,1273.7,1273.7,1273.7
11/18/2014,1285.5,1285.5,1285.5,1285.5
11/19/2014,1283.4,1283.4,1283.4,1283.4
11/20/2014,1278.9,1278.9,1278.9,1278.9
11/21/2014,1285.9,1285.9,1285.9,1285.9
11/22/2014,1284.2,1284.2,1284.2,1284.2
11/23/2014,1284.2,1284.2,1284.2,1284.2
11/24/2014,1284.2,1284.2,1284.2,1284.2
11/25/2014,1285.2,1285.2,1285.2,1285.2
11/26/2014,1284.5,1284.5,1284.5,1283
11/27/2014,1188.8,1197.3,1199.3,1185.4
11/28/2014,1261.2,1261.2,1261.2,1261.2
11/29/2014,1302.5,1302.5,1302.5,1302.5
11/30/2014,1302.5,1302.5,1302.5,1302.5
12/1/2014,1302.5,1302.5,1302.5,1302.5
12/2/2014,1284.7,1284.7,1284.7,1284.7
12/3/2014,1295.8,1294,1294,1294
12/4/2014,1294.2,1294.2,1294.2,1294.2
12/5/2014,1280.8,1280.8,1280.8,1280.8
12/6/2014,1284.4,1284.4,1284.4,1284.4
12/7/2014,1284.4,1284.4,1284.4,1284.4
12/8/2014,1284.4,1284.4,1284.4,1284.4
12/9/2014,1320.2,1321,1321,1321
12/10/2014,1315.5,1315.5,1315.5,1315.5
12/11/2014,1312.3,1312.3,1312.3,1312.3
12/12/2014,1303.5,1303.5,1303.5,1303.5
12/13/2014,1287.7,1287.7,1287.7,1287.7
12/14/2014,1287.7,1287.7,1287.7,1287.7
12/15/2014,1287.7,1287.7,1287.7,1287.7
12/16/2014,1272,1272,1272,1272
12/17/2014,1272.3,1272.3,1272.3,1272.3
12/18/2014,1273.9,1273.9,1273.9,1273.9
12/19/2014,1275.6,1275.6,1275.6,1275.6
12/20/2014,1259.7,1259.7,1259.7,1259.7
12/21/2014,1259.7,1259.7,1259.7,1259.7
12/22/2014,1259.7,1259.7,1259.7,1259.7
12/23/2014,1259.7,1259.7,1259.7,1259.7
12/24/2014,1255.6,1255.6,1255.6,1255.6
12/25/2014,1177,1175,1178.9,1175
12/26/2014,1277.7,1277.7,1277.7,1277.7
12/27/2014,1262.9,1262.9,1262.9,1262.9
12/28/2014,1262.9,1262.9,1262.9,1262.9
12/29/2014,1262.9,1262.9,1262.9,1262.9
12/30/2014,1281.9,1281.9,1281.9,1281.9
12/31/2014,1265.4,1265.4,1265.4,1265.4
1/1/2015,1186.8,1184.1,1187.5,1184.1
1/2/2015,1267.7,1265,1265,1265
1/3/2015,1283.5,1283.5,1283.5,1283.5
1/4/2015,1283.5,1283.5,1283.5,1283.5
1/5/2015,1283.5,1283.5,1283.5,1283.5
1/6/2015,1292.2,1292.2,1292.2,1292.2
1/7/2015,1283.6,1283.6,1283.6,1283.6
1/8/2015,1281.6,1281.6,1281.6,1281.6
1/9/2015,1287.4,1287.4,1287.4,1287.4
1/10/2015,1303.2,1303.2,1303.2,1303.2
1/11/2015,1303.2,1303.2,1303.2,1303.2
1/12/2015,1303.2,1303.2,1303.2,1303.2
1/13/2015,1304.5,1304.5,1304.5,1304.5
1/14/2015,1294.5,1294.5,1294.5,1294.5
1/15/2015,1322.8,1322.8,1322.8,1322.8
1/16/2015,1334.9,1334.9,1334.9,1334.9
1/17/2015,1279,1281,1281.9,1275.7
1/18/2015,1279,1281,1281.9,1275.7
1/19/2015,1275.9,1279.4,1279.5,1272.5
1/20/2015,1352.4,1352.4,1352.4,1352.4
1/21/2015,1353.4,1353.4,1353.4,1353.4
1/22/2015,1365.2,1365.2,1365.2,1365.2
1/23/2015,1357.6,1357.6,1357.6,1357.6
1/24/2015,1345.6,1345.6,1345.6,1345.6
1/25/2015,1345.6,1345.6,1345.6,1345.6
1/26/2015,1345.6,1345.6,1345.6,1345.6
1/27/2015,1354.7,1354.7,1354.7,1354.7
1/28/2015,1346.9,1346.9,1346.9,1346.9
1/29/2015,1315.8,1315.8,1315.8,1315.8
1/30/2015,1336.6,1336.6,1336.6,1336.6
1/31/2015,1334.4,1334.4,1334.4,1334.4
2/1/2015,1334.4,1334.4,1334.4,1334.4
2/2/2015,1334.4,1334.4,1334.4,1334.4
2/3/2015,1319.3,1319.3,1319.3,1319.3
2/4/2015,1325.4,1325.4,1325.4,1325.4
2/5/2015,1323.9,1323.9,1323.9,1323.9
2/6/2015,1301.6,1301.6,1301.6,1301.6
2/7/2015,1308.9,1308.9,1308.9,1308.9
2/8/2015,1308.9,1308.9,1308.9,1308.9
2/9/2015,1308.9,1308.9,1308.9,1308.9
2/10/2015,1300.2,1300.2,1300.2,1300.2
2/11/2015,1288.2,1288.2,1288.2,1288.2
2/12/2015,1287.7,1287.7,1287.7,1287.7
2/13/2015,1294.2,1294.2,1294.2,1294.2
2/14/2015,1228.8,1228.2,1229.3,1227.8
2/15/2015,1228.8,1228.2,1229.3,1227.8
